X,SITE_ID,fire_year,Incid_Name,Ig_Date,rank.x,X.x.x,OBJECTID.x,survey_year.x,site_survey_id,QC_visit.x,pf_survey,YPF,fire_site_id,rank.y,ignition_date,ppc_burned_perc,ppc_himod_perc,ppc_burned_sqkm,ppc_himod_sqkm,ppc_area_sqkm,rip_burned_perc,rip_himod_perc,rip_burned_sqkm,rip_himod_sqkm,rip_area_sqkm,reach_burned_perc,reach_himod_perc,reach_burned_sqkm,reach_himod_sqkm,reach_area_sqkm,ppc_burn_ratio,rip_burn_ratio,reach_burn_ratio,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,Rowid.y,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,X.y.x,channel_freq,creek_code.x,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,X.x.x.x,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X.y.y,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,X.x.y,creek_code.y,site,survey_date,survey_type,channel_width,reach_length_bankfull,upstream_length,main_or_trib,X.y.y.y,OBJECTID.y.y,survey_year,QC_visit.y,survey_date2,survey_date3,bankfull_all_mean,relative_bankfull
447,CAUBB0008,2006,HUNTER,2006-07-24,1,2887,2887,2018,2018CAUBB1008,N,yes,12,2006_CAUBB0008,1,7/24/2006,63.902,15.918,3.802,0.947,5.9553,72.433,13.651,1.001,0.189,1.382390022,52.526,0.056,0.027,0,0.051791168,0.249100185,0.188463822,0.001066139,8,CAUBB,Klamath,Klamath/Siskiyou,Baldy Creek-Black Butte River,Glenn/Mendocino/Lake,CA,Klamath-Northern California Coastal,California Region,Northern California Coastal,Middle Fork Eel,300,29,12,219,34,282,9.67,4,73,11.33,94,4,17,57.56,587,1365,2051,686,1672.830017,137.4091228,1660,587,CAUBB,8,5.950537332,587,0.337614715,40.37676239,40.03914768,19.44878959,5.754477496,19.44368553,25.42393103,1.51286050720208,8297593,CAUBB,Region18,4.995,36.0188468468469,17.5354234234234,1669.9778,604.1191,0.2599,0,33.871,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,711,0,0,14.8259323673,5.14802825861,2111.39318541,9.98841027029,83.179,0.0337,0.5017,3.2633,2.285,14.5139,1.7964,59.4546,2.7745,0.1489,0.0477,7.768,5.00819459459459,182.796115315315,81.4103027027027,2.2225027027027,1.0604,1371.55363901441,11.0221844286487,10.8288024654829,1271.62073242162,Region18,1.0062,0.8228,0.084616013,0.07847561,Melange,2946,1,CAUBB,160,587,CAUBB,8,5.950537332,250,8297593,CAUBB,0.605,0,5109.50247,725400,0,0,0,0,Confined,3.587,145.95912934942,46.4672489777673,4.16761668037806,2501,CAUBB0008,2018,160,112.5,62.5,55.56,152.56,CAUBB0008,16,11472900,21359.0908686499,21.3590908686499,2887,CAUBB,8,2018-07-30 00:00:00,Regular,0,160,0,NA,2887,2887,2018,N,2018-07-30,2018-07-30,6.197333333333333,0.5787973321858865
448,CAVSA0005,2014,KNF BEAVER,2014-07-30,1,3206,3206,2019,2019CAVSA1005,N,yes,5,2014_CAVSA0005,1,7/30/2014,51.213,19.923,2.12,0.825,4.1427,28.997,2.764,0.12,0.011,0.414229989,0,0,0,0,NA,0.389022319,0.095320206,NA,5,CAVSA,Klamath,Klamath/Siskiyou,Empire Creek-Klamath River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,108,0,181,11,300,36,0,60.33,3.67,100,0.031,11,34,745,978,1462,484,1182.803849,98.10352919,1178,745,CAVSA,5,4.139421937,745,1.967863798,39.39834213,37.43047833,19.80207535,6.601598473,19.72781849,32.07980169,1.3279183485019601,361803,CAVSA,Region18,4.3713,23.9201605929586,34.88,1175.201,600.0681,0.34,0,67.8616,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92,0.0137,0.0561,16.5838884647,4.36614881132,732.9813979,10.4778070917,148.2179,0.0148,0.4473,14.8134,0.7602,10.8678,2.0589,48.8717,6.3182,0.1755,0.0625,9.7208,2.27,178.88,115.28,1.53,2.1624,546.123535155446,10.4991283416718,10.7753105163475,454.704406738728,Region18,0.531,1.5402,0.062325405,0.08511177, Igneous and Metamorphic,3152,1,CAVSA,160,745,CAVSA,5,4.139421937,19,361803,CAVSA,2.368,0,11119.67997,4371300,0,0,0,0,Confined,1.882,107.221722141144,58.0688403596567,3.99564908226427,2690,CAVSA0005,2019,160,12.5,0,0,11.51,CAVSA0005,49,11517500,16602.5596830312,16.6025596830312,3206,CAVSA,5,2019-06-02 00:00:00,Regular,0,0,0,NA,3206,3206,2019,N,2019-06-02,2019-06-02,2.996,0.6281708945260347
449,CAVSA0010,2014,KNF BEAVER,2014-07-30,1,3207,3207,2019,2019CAVSA1010,N,yes,5,2014_CAVSA0010,1,7/30/2014,24.108,10.976,3.416,1.555,14.1804,8.601,0.82,0.12,0.011,1.396520019,0,0,0,0,NA,0.455284553,0.095337751,NA,10,CAVSA,Klamath,Klamath/Siskiyou,Empire Creek-Klamath River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,21,0,156,121,298,7,0,52,40.33,99.33,16,51.5,107.16,742,887,1577,690,1193.79342,127.2855966,1193,742,CAVSA,10,14.16918912,742,0.337614715,39.39834213,39.06072742,19.57699514,6.449121377,19.41358757,30.03227172,4.25532937703908,362827,CAVSA,Region18,15.966,32.4560388951522,27.795722096956,1172.9853,601.5643,0.3168,0,67.3703,0,0,0,0,0,0,0,0,0,0,82.96,0,17.04,0,0,0,0,0,92,0.0188,0.0481,16.5820611237,4.25074962399,729.664800676,10.4188659073,133.6986,0.0168,0.2925,16.5456,0.8628,8.3822,1.3758,51.1853,5.1279,0.1332,0.0783,8.0524,3.6104114994363,178.872915445321,105.380339909808,1.50390980834273,3.4074,552.327812124014,10.3529414117249,10.6215905433371,461.083516764938,Region18,1.7838,3.6708,0.048498025,0.0564311, Igneous and Metamorphic,3153,1,CAVSA,160,742,CAVSA,10,14.16918912,21,362827,CAVSA,1.88,0,14779.30362,2800800,0,0,0,0,Confined,3.008,118.544177412022,64.3724173500245,4.7304555741433,2691,CAVSA0010,2019,160,12.5,0,0,4.81,CAVSA0010,49,11517500,15398.7082656778,15.3987082656778,3207,CAVSA,10,2019-05-30 00:00:00,Regular,0,0,0,NA,3207,3207,2019,N,2019-05-30,2019-05-30,3.5075,0.8575908766928012
450,CAVSA0027,2014,KNF BEAVER,2014-07-30,1,3208,3208,2019,2019CAVSA1027,N,yes,5,2014_CAVSA0027,1,7/30/2014,23.564,10.728,3.416,1.555,14.508,8.191,0.781,0.12,0.011,1.46638,0,0,0,0,NA,0.455270752,0.095348553,NA,27,CAVSA,Klamath,Klamath/Siskiyou,Empire Creek-Klamath River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,26,0,203,68,297,8.67,0,67.67,22.67,99,8.84,34,83,741,861,1577,716,1188.567404,130.806561,1190,741,CAVSA,27,14.4965308,741,0.337614715,39.45909119,39.12147647,19.56183761,6.504107212,19.33555031,29.91507592,4.33664819458618,362827,CAVSA,Region18,15.966,32.4560388951522,27.795722096956,1172.9853,601.5643,0.3168,0,67.3703,0,0,0,0,0,0,0,0,0,0,82.96,0,17.04,0,0,0,0,0,92,0.0188,0.0481,16.5820611237,4.25074962399,729.664800676,10.4188659073,133.6986,0.0168,0.2925,16.5456,0.8628,8.3822,1.3758,51.1853,5.1279,0.1332,0.0783,8.0524,3.6104114994363,178.872915445321,105.380339909808,1.50390980834273,3.4074,552.327812124014,10.3529414117249,10.6215905433371,461.083516764938,Region18,1.7838,3.6708,0.049130765,0.11118478, Igneous and Metamorphic,3154,1,CAVSA,160,741,CAVSA,27,14.4965308,23,362827,CAVSA,1.88,0,14779.30362,2800800,0,0,0,0,Confined,3.295,118.31494367786,64.225793771522,4.71474117232798,2692,CAVSA0027,2019,160,12.5,0,0,49.36,CAVSA0027,49,11517500,15141.0525442826,15.1410525442826,3208,CAVSA,27,2019-05-30 00:00:00,Regular,0,0,0,NA,3208,3208,2019,N,2019-05-30,2019-05-30,4.1225000000000005,0.7992722862340812
451,CAVSA0036,2014,KNF BEAVER,2014-07-30,1,3209,3209,2019,2019CAVSA1036,N,yes,5,2014_CAVSA0036,1,7/30/2014,25.843,11.766,3.416,1.555,13.2282,9.561,0.911,0.12,0.011,1.256289959,0,0,0,0,NA,0.455287699,0.09528292,NA,36,CAVSA,Klamath,Klamath/Siskiyou,Empire Creek-Klamath River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,23,0,243,33,299,7.67,0,81,11,99.67,7,22,54,744,927,1577,650,1205.972321,121.5149136,1205,744,CAVSA,36,13.2177415,744,0.337614715,39.39834213,39.06072742,19.54610312,6.368294245,19.41358757,29.85796984,3.94654927059916,362827,CAVSA,Region18,15.966,32.4560388951522,27.795722096956,1172.9853,601.5643,0.3168,0,67.3703,0,0,0,0,0,0,0,0,0,0,82.96,0,17.04,0,0,0,0,0,92,0.0188,0.0481,16.5820611237,4.25074962399,729.664800676,10.4188659073,133.6986,0.0168,0.2925,16.5456,0.8628,8.3822,1.3758,51.1853,5.1279,0.1332,0.0783,8.0524,3.6104114994363,178.872915445321,105.380339909808,1.50390980834273,3.4074,552.327812124014,10.3529414117249,10.6215905433371,461.083516764938,Region18,1.7838,3.6708,0.047317255,0.05444267, Igneous and Metamorphic,3155,1,CAVSA,160,744,CAVSA,36,13.2177415,22,362827,CAVSA,1.88,0,14779.30362,2800800,0,0,0,0,Confined,2.982,119.323881596106,64.5078720177081,4.76152915672983,2693,CAVSA0036,2019,160,12.5,0,0,46.52,CAVSA0036,49,11517500,16066.9871970821,16.0669871970821,3209,CAVSA,36,2019-05-31 00:00:00,Regular,0,0,0,NA,3209,3209,2019,N,2019-05-31,2019-05-31,3.132,0.9521072796934866
452,CAVSA0041,2014,KNF BEAVER,2014-07-30,1,3210,3210,2019,2019CAVSA1041,N,yes,5,2014_CAVSA0041,1,7/30/2014,16.853,9.499,1.296,0.731,7.6959,0,0,0,0,NA,0,0,0,0,NA,0.563638521,NA,NA,41,CAVSA,Klamath,Klamath/Siskiyou,Empire Creek-Klamath River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,58,0,218,23,299,19.33,0,72.67,7.67,99.67,1,17,51,746,982,1577,595,1247.166588,113.8876933,1245,746,CAVSA,41,7.689817166,746,0.337614715,38.95423126,38.61661655,19.84291386,6.27346082,19.83191109,31.34916497,2.41069346926072,361797,CAVSA,Region18,8.7939,37.9359246750588,23.5990369460649,1224.3168,597.0781,0.2979,0,67.1815,0,0,0,0,0,0,0,0,0,0,73.21,0,26.79,0,0,0,0,0,92,0.0239,0.0502,16.1706717279,4.20548492037,751.108353444,10.1904455573,131.4054,0.0211,0.2033,14.2406,1.0967,8.2206,1.2439,54.2735,4.8009,0.1256,0.0769,6.8281,4.48509569133149,179.01496264456,99.6571497287893,1.46334970832054,3.8813,560.16507943404,10.2055955033159,10.4650087310408,468.540527425033,Region18,0.8154,4.6194,0.05064674,0.05481943, Igneous and Metamorphic,3156,1,CAVSA,160,746,CAVSA,41,7.689817166,18,361797,CAVSA,3.642,0,20445.51737,8793900,0,0,0,0,Confined,2.245,126.479773199841,66.8892479145964,5.17171134646003,2694,CAVSA0041,2019,160,68.75,0,0,265.84,CAVSA0041,49,11517500,16645.0480900666,16.6450480900666,3210,CAVSA,41,2019-06-02 00:00:00,Regular,0,0,0,NA,3210,3210,2019,N,2019-06-02,2019-06-02,3.33,0.6741741741741742
459,CAWVR0010,2001,OREGON,2001-08-28,3,452,452,2008,2008CAWVR1010,N,yes,7,2001_CAWVR0010,3,8/28/2001,4.529,3.311,5.738,4.194,126.8,3.601,2.238,0.716,0.445,19.91379929,0,0,0,0,NA,0.731066461,0.621494029,NA,10,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,20,0,66,18,104,19.05,0,62.86,17.14,99.05,1,34,66.36,629,507,2306,1799,987.7706338,361.3351173,875,629,CAWVR,10,126.6987912,629,0,47.39036179,47.39036179,18.74990937,9.384842154,18.7379055,34.46046852,43.6609970566965,8245890,CAWVR,Region18,128.7207,39.5197406710809,23.7779787167099,982.043,622.207,0.339,0,61.6707,0,0,0,43.39,0,0,0,0,0,0,49.24,0,7.37,0,0,0,0,0,458,0.0156,0.0377,18.2287758826,4.41197182323,1173.08235715,11.3230235363,93.3755,0.0372,0.2123,3.7759,1.761,10.7768,1.1914,60.1671,3.7023,0.134,0.0632,5.6922,4.77261181767967,178.292666773876,98.0181879837509,0.680807702257679,1.9418,940.062363239481,11.4444172579621,11.5177881127887,988.059088804739,Region18,22.3326,2.6312,0.007310568,0.01417341,Metamorphic,1102,1,CAWVR,480,629,CAWVR,10,126.6987912,212,8245890,CAWVR,4.614,410400,97253.48948,6744600,2.917074912,0.632222564,4.219899997,0,Unconfined,33.949,114.758341989732,62.6214413698443,4.50340225697919,847,CAWVR0010,2008,480,12.5,0,0,32.8,CAWVR0010,52,11525854,2149.71727454738,2.14971727454738,452,CAWVR,10,2008-08-24 00:00:00,Regular,37.46667099,480,0,MAINSTEM,452,452,2008,N,2008-08-24,2008-08-24,22.3675,1.517782496926344
460,CAWVR0010,2001,OREGON,2001-08-28,3,2689,2689,2016,2016CAWVR1010,N,yes,15,2001_CAWVR0010,3,8/28/2001,4.529,3.311,5.738,4.194,126.8,3.601,2.238,0.716,0.445,19.91379929,0,0,0,0,NA,0.731066461,0.621494029,NA,10,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,300,43,4,165,88,296,14.33,1.33,55,29.33,98.67,3.6,45,90.6,629,507,2306,1799,987.7706338,361.3351173,875,629,CAWVR,10,126.6987912,629,0,47.39036179,47.39036179,18.74990937,9.384842154,18.7379055,34.46046852,43.6609970566965,8245890,CAWVR,Region18,128.7207,39.5197406710809,23.7779787167099,982.043,622.207,0.339,0,61.6707,0,0,0,43.39,0,0,0,0,0,0,49.24,0,7.37,0,0,0,0,0,458,0.0156,0.0377,18.2287758826,4.41197182323,1173.08235715,11.3230235363,93.3755,0.0372,0.2123,3.7759,1.761,10.7768,1.1914,60.1671,3.7023,0.134,0.0632,5.6922,4.77261181767967,178.292666773876,98.0181879837509,0.680807702257679,1.9418,940.062363239481,11.4444172579621,11.5177881127887,988.059088804739,Region18,22.3326,2.6312,0.007310568,0.01417341,Metamorphic,2632,1,CAWVR,480,629,CAWVR,10,126.6987912,212,8245890,CAWVR,4.614,410400,97253.48948,6744600,2.917074912,0.632222564,4.219899997,0,Unconfined,10.786,115.861328946407,61.6907870981263,4.4978521057439,2216,CAWVR0010,2016,480,12.5,0,0,14.49,CAWVR0010,52,11525854,2149.71727454738,2.14971727454738,2689,CAWVR,10,2016-07-02 00:00:00,Regular,0,480,0,NA,2689,2689,2016,N,2016-07-02,2016-07-02,22.3675,0.48221750307365596
461,CAWVR0010,2006,JUNCTION,2006-07-29,4,452,452,2008,2008CAWVR1010,N,yes,2,2006_CAWVR0010,4,7/29/2006,1.292,0.208,1.637,0.264,126.8,0.929,0.04,0.185,0.008,19.91379929,0,0,0,0,NA,0.160990712,0.043057051,NA,10,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,20,0,66,18,104,19.05,0,62.86,17.14,99.05,1,34,66.36,629,507,2306,1799,987.7706338,361.3351173,875,629,CAWVR,10,126.6987912,629,0,47.39036179,47.39036179,18.74990937,9.384842154,18.7379055,34.46046852,43.6609970566965,8245890,CAWVR,Region18,128.7207,39.5197406710809,23.7779787167099,982.043,622.207,0.339,0,61.6707,0,0,0,43.39,0,0,0,0,0,0,49.24,0,7.37,0,0,0,0,0,458,0.0156,0.0377,18.2287758826,4.41197182323,1173.08235715,11.3230235363,93.3755,0.0372,0.2123,3.7759,1.761,10.7768,1.1914,60.1671,3.7023,0.134,0.0632,5.6922,4.77261181767967,178.292666773876,98.0181879837509,0.680807702257679,1.9418,940.062363239481,11.4444172579621,11.5177881127887,988.059088804739,Region18,22.3326,2.6312,0.007310568,0.01417341,Metamorphic,1102,1,CAWVR,480,629,CAWVR,10,126.6987912,212,8245890,CAWVR,4.614,410400,97253.48948,6744600,2.917074912,0.632222564,4.219899997,0,Unconfined,33.949,114.758341989732,62.6214413698443,4.50340225697919,847,CAWVR0010,2008,480,12.5,0,0,32.8,CAWVR0010,52,11525854,2149.71727454738,2.14971727454738,452,CAWVR,10,2008-08-24 00:00:00,Regular,37.46667099,480,0,MAINSTEM,452,452,2008,N,2008-08-24,2008-08-24,22.3675,1.517782496926344
462,CAWVR0010,2006,JUNCTION,2006-07-29,4,2689,2689,2016,2016CAWVR1010,N,yes,10,2006_CAWVR0010,4,7/29/2006,1.292,0.208,1.637,0.264,126.8,0.929,0.04,0.185,0.008,19.91379929,0,0,0,0,NA,0.160990712,0.043057051,NA,10,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,300,43,4,165,88,296,14.33,1.33,55,29.33,98.67,3.6,45,90.6,629,507,2306,1799,987.7706338,361.3351173,875,629,CAWVR,10,126.6987912,629,0,47.39036179,47.39036179,18.74990937,9.384842154,18.7379055,34.46046852,43.6609970566965,8245890,CAWVR,Region18,128.7207,39.5197406710809,23.7779787167099,982.043,622.207,0.339,0,61.6707,0,0,0,43.39,0,0,0,0,0,0,49.24,0,7.37,0,0,0,0,0,458,0.0156,0.0377,18.2287758826,4.41197182323,1173.08235715,11.3230235363,93.3755,0.0372,0.2123,3.7759,1.761,10.7768,1.1914,60.1671,3.7023,0.134,0.0632,5.6922,4.77261181767967,178.292666773876,98.0181879837509,0.680807702257679,1.9418,940.062363239481,11.4444172579621,11.5177881127887,988.059088804739,Region18,22.3326,2.6312,0.007310568,0.01417341,Metamorphic,2632,1,CAWVR,480,629,CAWVR,10,126.6987912,212,8245890,CAWVR,4.614,410400,97253.48948,6744600,2.917074912,0.632222564,4.219899997,0,Unconfined,10.786,115.861328946407,61.6907870981263,4.4978521057439,2216,CAWVR0010,2016,480,12.5,0,0,14.49,CAWVR0010,52,11525854,2149.71727454738,2.14971727454738,2689,CAWVR,10,2016-07-02 00:00:00,Regular,0,480,0,NA,2689,2689,2016,N,2016-07-02,2016-07-02,22.3675,0.48221750307365596
469,CAWVR0030,2001,OREGON,2001-08-28,2,456,456,2008,2008CAWVR1030,N,yes,7,2001_CAWVR0030,2,8/28/2001,7.922,5.791,5.738,4.194,72.486,5.867,3.646,0.716,0.445,12.22490025,0,0,0,0,NA,0.731002272,0.621441964,NA,30,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,20,0,59,25,104,19.05,0,56.19,23.81,99.05,1,26,89.8,634,580,2306,1726,1124.345531,408.6391365,1006,634,CAWVR,30,72.42805615,634,0,47.39036179,47.39036179,19.80615083,9.821174743,20.35706711,41.27779078,29.8967014836179,8245782,CAWVR,Region18,73.9341,42.3097248901387,21.503910211932,1116.5048,618.5548,0.3208,0,61.5522,0,0,0,38.48,0,0,0,0,0,0,60.11,0,1.41,0,0,0,0,0,458,0.0191,0.0439,17.4644175689,4.43160663732,1293.29358531,10.9507831196,93.9432,0.0379,0.2144,2.9864,1.8391,11.2768,1.2375,60.2165,3.7544,0.1368,0.062,5.7581,5.77831440431411,178.051908848556,90.2288804489403,0.69047170385519,1.8681,1046.73848916941,11.1309298091912,11.158123596224,1144.52526533737,Region18,13.8492,2.5471,0.010990077,0.02311475,Metamorphic,1106,1,CAWVR,200,634,CAWVR,30,72.42805615,208,8245782,CAWVR,1.907,366300,29967.3869,2121300,1.907309566,1.000162332,12.22328798,0,Unconfined,16.108,120.96198687826,59.9108560408121,4.52049658956786,3389,CAWVR0030,2008,NA,0,0,0,0,CAWVR0030,53,11525655,5212.86398704802,5.21286398704802,456,CAWVR,30,2008-08-26 00:00:00,Regular,9.8999996199999991,200,200,TRIBUTARY,456,456,2008,N,2008-08-26,2008-08-26,12.538499999999999,1.2846831758184791
470,CAWVR0030,2001,OREGON,2001-08-28,2,2693,2693,2016,2016CAWVR1030,N,yes,15,2001_CAWVR0030,2,8/28/2001,7.922,5.791,5.738,4.194,72.486,5.867,3.646,0.716,0.445,12.22490025,0,0,0,0,NA,0.731002272,0.621441964,NA,30,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,300,23,6,181,88,292,7.67,2,60.33,29.33,97.33,20.88,49,84.12,634,580,2306,1726,1124.345531,408.6391365,1006,634,CAWVR,30,72.42805615,634,0,47.39036179,47.39036179,19.80615083,9.821174743,20.35706711,41.27779078,29.8967014836179,8245782,CAWVR,Region18,73.9341,42.3097248901387,21.503910211932,1116.5048,618.5548,0.3208,0,61.5522,0,0,0,38.48,0,0,0,0,0,0,60.11,0,1.41,0,0,0,0,0,458,0.0191,0.0439,17.4644175689,4.43160663732,1293.29358531,10.9507831196,93.9432,0.0379,0.2144,2.9864,1.8391,11.2768,1.2375,60.2165,3.7544,0.1368,0.062,5.7581,5.77831440431411,178.051908848556,90.2288804489403,0.69047170385519,1.8681,1046.73848916941,11.1309298091912,11.158123596224,1144.52526533737,Region18,13.8492,2.5471,0.010990077,0.02311475,Metamorphic,2636,2,CAWVR,200,634,CAWVR,30,72.42805615,208,8245782,CAWVR,1.907,366300,29967.3869,2121300,1.907309566,1.000162332,12.22328798,0,Unconfined,8.969,122.011189980912,59.5056257611447,4.52080574544308,2220,CAWVR0030,2016,200,5,0,0,8.97,CAWVR0030,53,11525655,5212.86398704802,5.21286398704802,2693,CAWVR,30,2016-07-02 00:00:00,Regular,0,200,0,NA,2693,2693,2016,N,2016-07-02,2016-07-02,12.538499999999999,0.7153168241815209
471,CAWVR0030,2006,JUNCTION,2006-07-29,3,456,456,2008,2008CAWVR1030,N,yes,2,2006_CAWVR0030,3,7/29/2006,2.261,0.365,1.637,0.264,72.486,1.513,0.066,0.185,0.008,12.22490025,0,0,0,0,NA,0.161432994,0.043621943,NA,30,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,20,0,59,25,104,19.05,0,56.19,23.81,99.05,1,26,89.8,634,580,2306,1726,1124.345531,408.6391365,1006,634,CAWVR,30,72.42805615,634,0,47.39036179,47.39036179,19.80615083,9.821174743,20.35706711,41.27779078,29.8967014836179,8245782,CAWVR,Region18,73.9341,42.3097248901387,21.503910211932,1116.5048,618.5548,0.3208,0,61.5522,0,0,0,38.48,0,0,0,0,0,0,60.11,0,1.41,0,0,0,0,0,458,0.0191,0.0439,17.4644175689,4.43160663732,1293.29358531,10.9507831196,93.9432,0.0379,0.2144,2.9864,1.8391,11.2768,1.2375,60.2165,3.7544,0.1368,0.062,5.7581,5.77831440431411,178.051908848556,90.2288804489403,0.69047170385519,1.8681,1046.73848916941,11.1309298091912,11.158123596224,1144.52526533737,Region18,13.8492,2.5471,0.010990077,0.02311475,Metamorphic,1106,1,CAWVR,200,634,CAWVR,30,72.42805615,208,8245782,CAWVR,1.907,366300,29967.3869,2121300,1.907309566,1.000162332,12.22328798,0,Unconfined,16.108,120.96198687826,59.9108560408121,4.52049658956786,3389,CAWVR0030,2008,NA,0,0,0,0,CAWVR0030,53,11525655,5212.86398704802,5.21286398704802,456,CAWVR,30,2008-08-26 00:00:00,Regular,9.8999996199999991,200,200,TRIBUTARY,456,456,2008,N,2008-08-26,2008-08-26,12.538499999999999,1.2846831758184791
472,CAWVR0030,2006,JUNCTION,2006-07-29,3,2693,2693,2016,2016CAWVR1030,N,yes,10,2006_CAWVR0030,3,7/29/2006,2.261,0.365,1.637,0.264,72.486,1.513,0.066,0.185,0.008,12.22490025,0,0,0,0,NA,0.161432994,0.043621943,NA,30,CAWVR,Klamath,Klamath/Siskiyou,Weaver Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,300,23,6,181,88,292,7.67,2,60.33,29.33,97.33,20.88,49,84.12,634,580,2306,1726,1124.345531,408.6391365,1006,634,CAWVR,30,72.42805615,634,0,47.39036179,47.39036179,19.80615083,9.821174743,20.35706711,41.27779078,29.8967014836179,8245782,CAWVR,Region18,73.9341,42.3097248901387,21.503910211932,1116.5048,618.5548,0.3208,0,61.5522,0,0,0,38.48,0,0,0,0,0,0,60.11,0,1.41,0,0,0,0,0,458,0.0191,0.0439,17.4644175689,4.43160663732,1293.29358531,10.9507831196,93.9432,0.0379,0.2144,2.9864,1.8391,11.2768,1.2375,60.2165,3.7544,0.1368,0.062,5.7581,5.77831440431411,178.051908848556,90.2288804489403,0.69047170385519,1.8681,1046.73848916941,11.1309298091912,11.158123596224,1144.52526533737,Region18,13.8492,2.5471,0.010990077,0.02311475,Metamorphic,2636,2,CAWVR,200,634,CAWVR,30,72.42805615,208,8245782,CAWVR,1.907,366300,29967.3869,2121300,1.907309566,1.000162332,12.22328798,0,Unconfined,8.969,122.011189980912,59.5056257611447,4.52080574544308,2220,CAWVR0030,2016,200,5,0,0,8.97,CAWVR0030,53,11525655,5212.86398704802,5.21286398704802,2693,CAWVR,30,2016-07-02 00:00:00,Regular,0,200,0,NA,2693,2693,2016,N,2016-07-02,2016-07-02,12.538499999999999,0.7153168241815209
