,site_survey_id,creek_code.x,site.x,survey_date.x,survey_type.x,channel_width.x,reach_length_bankfull.x,upstream_length.x,SITE_ID,survey_year.x,QC_visit.x,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,channel_freq,creek_code.y,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,creek_code,site.y,survey_date.y,survey_type.y,channel_width.y,reach_length_bankfull.y,upstream_length.y,main_or_trib.y,survey_year,QC_visit.y,survey_date2,survey_date3
1894,2006WAJHN1003,WAJHN,3,8/25/2006 0:00,Regular,9.96666622,200,200,WAJHN0003,2006,N,3,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,105,4,2,48,38,90,3.81,1.9,45.71,36.19,85.71,16,64,210,430,601,2258,1657,1322.107465,283.7640102,1328,430,WAJHN,3,23.11659281,0,58.33179092,58.33179092,28.02827253,8.835386894,28.84062004,72.75230825,16.81785486,23744598,WAJHN,Region17,23.4162,74.28877815,2.41471635,1314.0671,595.2379,0.1648,0,68.9415,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0013,0.005,9.677045246,0.836415927,1806.493787,5.259939899,114.9144,0.0415,0.2776,2.8625,2.1518,15.6376,3.3737,60.9678,5.1781,0.2279,0.1467,6.1384,19.71396533,164.5985829,146.9906499,0.865444692,0.0878,1791.533768,5.003176146,5.485487677,1765.410509,Region17,3.6522,0.1533,0.069621845,0.08481917,Igneous volcanic,3,WAJHN,200,430,WAJHN,3,23.11659281,23744598,WAJHN,2.19,0,34950.77402,3356100,0,0,0,0,Confined,13.751,168.699874,83.88276032,5.521314046,668,WAJHN0003,2006,200,490,320,65.31,1588.36,WAJHN0003,69,14226500,9155.577535,9.155577535,WAJHN,3,8/25/2006 0:00,Regular,9.96666622,200,200,TRIBUTARY,2006,N,8/25/2006,8/25/2006
1895,2014WAJHN1003,WAJHN,3,8/14/2014 9:56,Regular,10.133,240,240,WAJHN0003,2014,N,3,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,291,28,11,192,57,277,9.62,3.78,65.98,19.59,95.19,13,31,74,430,601,2258,1657,1322.107465,283.7640102,1328,430,WAJHN,3,23.11659281,0,58.33179092,58.33179092,28.02827253,8.835386894,28.84062004,72.75230825,16.81785486,23744598,WAJHN,Region17,23.4162,74.28877815,2.41471635,1314.0671,595.2379,0.1648,0,68.9415,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0013,0.005,9.677045246,0.836415927,1806.493787,5.259939899,114.9144,0.0415,0.2776,2.8625,2.1518,15.6376,3.3737,60.9678,5.1781,0.2279,0.1467,6.1384,19.71396533,164.5985829,146.9906499,0.865444692,0.0878,1791.533768,5.003176146,5.485487677,1765.410509,Region17,3.6522,0.1533,0.069621845,0.08481917,Igneous volcanic,1,WAJHN,200,430,WAJHN,3,23.11659281,23744598,WAJHN,2.19,0,34950.77402,3356100,0,0,0,0,Confined,12.222,167.8968195,83.38491003,5.561105205,1986,WAJHN0003,2014,200,690,545,78.99,1229.03,WAJHN0003,69,14226500,9155.577535,9.155577535,WAJHN,3,8/14/2014 9:56,Regular,10.133,240,240,Tributary,2014,N,8/14/2014,8/14/2014
1896,2006WAJHN1005,WAJHN,5,8/26/2006 0:00,Regular,9.19999981,200,200,WAJHN0005,2006,N,5,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,105,15,14,47,18,80,14.29,13.33,44.76,17.14,76.19,1.8,36,165,421,1065,2157,1092,1554.059171,243.8433821,1561,421,WAJHN,5,10.23074492,0.754894495,52.09986496,51.34497046,25.4571348,8.909541591,25.57599831,59.42844024,6.079972131,23745436,WAJHN,Region17,11.3499,66.08657363,3.77694711,1513.1363,598.7512,0.1864,0,70.2426,0,0,0,0,0,0,11.78,0,0,0,88.22,0,0,0,0,0,0,0,1613,0,0,8.599481978,-0.254701659,1809.877806,4.174312333,120.7213,0.0356,0.2963,3.1175,2.0317,15.7571,3.3918,60.1141,5.529,0.2372,0.1255,6.4989,20.49797003,174.0221481,142.8654159,1.078100864,0.0067,1780.345504,3.833229701,4.304229976,1774.09621,Region17,2.2455,0.0127,0.074364735,0.15182927,Igneous volcanic,2,WAJHN,200,421,WAJHN,5,10.23074492,23745436,WAJHN,2.504,0,31267.9627,2643300,0,0,0,0,Confined,9.066,172.1932766,84.70650436,5.474878506,669,WAJHN0005,2006,200,180,40,22.22,432.03,WAJHN0005,69,14226500,16355.953,16.355953,WAJHN,5,8/26/2006 0:00,Regular,9.19999981,200,200,TRIBUTARY,2006,N,8/26/2006,8/26/2006
1897,2014WAJHN1005,WAJHN,5,8/14/2014 22:25,Regular,8.733,200,200,WAJHN0005,2014,N,5,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,300,26,80,126,51,203,8.67,26.67,42,17,67.67,7.04,38,104.8,421,1065,2157,1092,1554.059171,243.8433821,1561,421,WAJHN,5,10.23074492,0.754894495,52.09986496,51.34497046,25.4571348,8.909541591,25.57599831,59.42844024,6.079972131,23745436,WAJHN,Region17,11.3499,66.08657363,3.77694711,1513.1363,598.7512,0.1864,0,70.2426,0,0,0,0,0,0,11.78,0,0,0,88.22,0,0,0,0,0,0,0,1613,0,0,8.599481978,-0.254701659,1809.877806,4.174312333,120.7213,0.0356,0.2963,3.1175,2.0317,15.7571,3.3918,60.1141,5.529,0.2372,0.1255,6.4989,20.49797003,174.0221481,142.8654159,1.078100864,0.0067,1780.345504,3.833229701,4.304229976,1774.09621,Region17,2.2455,0.0127,0.074364735,0.15182927,Igneous volcanic,2,WAJHN,200,421,WAJHN,5,10.23074492,23745436,WAJHN,2.504,0,31267.9627,2643300,0,0,0,0,Confined,8.532,171.6054343,84.17934403,5.47237774,1987,WAJHN0005,2014,200,255,140,54.9,641.08,WAJHN0005,69,14226500,16355.953,16.355953,WAJHN,5,8/14/2014 22:25,Regular,8.733,200,200,Tributary,2014,N,8/14/2014,8/14/2014
1898,2014WAJHN1007,WAJHN,7,8/16/2014 9:17,Regular,16.133,360,360,WAJHN0007,2014,N,7,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,300,27,33,187,52,266,9,11,62.33,17.33,88.67,13,32,72,427,579,2251,1672,1331.975984,290.5096805,1323,427,WAJHN,7,85.26482111,0,62.35028839,62.35028839,24.93467666,10.19802184,25.38549042,57.04308636,48.63768554,23744074,WAJHN,Region17,85.8312,67.37919781,4.395637347,1328.5278,607.7879,0.1831,0,69.6471,0,0,0,0,0,0,9.06,0,0,0,90.94,0,0,0,0,0,0,0,1613,0.0042,0.0266,9.549391257,0.657791957,1769.66353,5.106257489,121.884,0.0339,0.3118,3.3292,1.9435,15.2988,3.1858,59.6972,5.6564,0.2385,0.0985,6.7018,18.91929284,170.6830234,144.0275143,0.977552743,0.4084,1729.418378,4.701484558,5.194882349,1723.54113,Region17,13.9482,0.6307,0.035729179,0.02561224,Igneous volcanic,1,WAJHN,360,427,WAJHN,7,85.26482111,23744074,WAJHN,1.681,61200,35272.20824,2330100,0.595827762,0.354448401,1.735077078,0,Confined,19.687,151.1127627,82.06393217,5.148731578,1988,WAJHN0007,2014,360,80.56,27.78,34.48,106.44,WAJHN0007,69,14226500,9764.443566,9.764443566,WAJHN,7,8/16/2014 9:17,Regular,16.133,360,360,Mainstem,2014,N,8/16/2014,8/16/2014
1899,2006WAJHN1009,WAJHN,9,8/29/2006 0:00,Regular,12.80000019,280,280,WAJHN0009,2006,N,9,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,105,6,9,30,20,56,5.71,8.57,28.57,19.05,53.33,12.2,140.5,1032,424,901,1805,904,1359.049404,191.3682118,1377,424,WAJHN,9,20.98667824,0,53.84379196,53.84379196,23.71267648,9.583075566,24.3777771,54.26340981,11.38808722,23744574,WAJHN,Region17,21.6972,73.15764062,2.587621951,1353.5322,620.0079,0.1644,0,68.8578,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0055,0.0304,9.427992663,0.864773287,1763.030296,5.149736408,119.1817,0.0094,0.2898,4.0692,1.5378,15.5107,3.219,57.5021,6.6652,0.2653,0.0301,7.7609,20.00974158,166.56768,146.1590563,0.911463415,0.539,1693.611555,4.868923579,5.409853269,1695.648784,Region17,3.0168,0.8823,0.110278167,0.08746875,Igneous volcanic,5,WAJHN,280,424,WAJHN,9,20.98667824,23744574,WAJHN,2.536,41400,39706.83741,5637600,0.321575721,0.126804306,1.042641588,0,Confined,12.195,134.2027658,79.15167411,4.593510137,671,WAJHN0009,2006,280,385.71,264.29,68.52,1196.79,WAJHN0009,69,14226500,11812.86593,11.81286593,WAJHN,9,8/29/2006 0:00,Regular,12.80000019,280,280,TRIBUTARY,2006,N,8/29/2006,8/29/2006
1900,2014WAJHN1009,WAJHN,9,8/17/2014 17:08,Regular,14.2,320,320,WAJHN0009,2014,N,9,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,300,19,20,132,80,231,6.33,6.67,44,26.67,77,13.64,58.5,273.6,424,901,1805,904,1359.049404,191.3682118,1377,424,WAJHN,9,20.98667824,0,53.84379196,53.84379196,23.71267648,9.583075566,24.3777771,54.26340981,11.38808722,23744574,WAJHN,Region17,21.6972,73.15764062,2.587621951,1353.5322,620.0079,0.1644,0,68.8578,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0055,0.0304,9.427992663,0.864773287,1763.030296,5.149736408,119.1817,0.0094,0.2898,4.0692,1.5378,15.5107,3.219,57.5021,6.6652,0.2653,0.0301,7.7609,20.00974158,166.56768,146.1590563,0.911463415,0.539,1693.611555,4.868923579,5.409853269,1695.648784,Region17,3.0168,0.8823,0.110278167,0.08746875,Igneous volcanic,1,WAJHN,280,424,WAJHN,9,20.98667824,23744574,WAJHN,2.536,41400,39706.83741,5637600,0.321575721,0.126804306,1.042641588,0,Confined,18.034,139.8044522,81.43151838,4.846600758,1989,WAJHN0009,2014,280,417.86,285.71,68.38,928.91,WAJHN0009,69,14226500,11812.86593,11.81286593,WAJHN,9,8/17/2014 17:08,Regular,14.2,320,320,Tributary,2014,N,8/17/2014,8/17/2014
1901,2006WAJHN1012,WAJHN,12,8/24/2006 0:00,Regular,9.30000019,200,200,WAJHN0012,2006,N,12,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,105,23,0,52,24,99,21.9,0,49.52,22.86,94.29,1,28,138.6,422,1039,1751,712,1376.717364,177.1969011,1395,422,WAJHN,12,16.50885657,0,48.38323212,48.38323212,22.9100286,9.33025687,23.509655,50.99550115,8.418774142,23744574,WAJHN,Region17,21.6972,73.15764062,2.587621951,1353.5322,620.0079,0.1644,0,68.8578,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0055,0.0304,9.427992663,0.864773287,1763.030296,5.149736408,119.1817,0.0094,0.2898,4.0692,1.5378,15.5107,3.219,57.5021,6.6652,0.2653,0.0301,7.7609,20.00974158,166.56768,146.1590563,0.911463415,0.539,1693.611555,4.868923579,5.409853269,1695.648784,Region17,3.0168,0.8823,0.011933415,0.00538922,Igneous volcanic,1,WAJHN,200,422,WAJHN,12,16.50885657,23744574,WAJHN,2.536,41400,39706.83741,5637600,0.321575721,0.126804306,1.042641588,0,Confined,9.87,136.1521053,78.73080511,4.603387593,672,WAJHN0012,2006,200,190,110,57.89,606.4,WAJHN0012,69,14226500,13074.33747,13.07433747,WAJHN,12,8/24/2006 0:00,Regular,9.30000019,200,200,TRIBUTARY,2006,N,8/24/2006,8/24/2006
1902,2014WAJHN1012,WAJHN,12,8/17/2014 9:15,Regular,11.133,240,240,WAJHN0012,2014,N,12,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,300,39,5,212,42,293,13,1.67,70.67,14,97.67,10.04,26,61.96,422,1039,1751,712,1376.717364,177.1969011,1395,422,WAJHN,12,16.50885657,0,48.38323212,48.38323212,22.9100286,9.33025687,23.509655,50.99550115,8.418774142,23744574,WAJHN,Region17,21.6972,73.15764062,2.587621951,1353.5322,620.0079,0.1644,0,68.8578,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0055,0.0304,9.427992663,0.864773287,1763.030296,5.149736408,119.1817,0.0094,0.2898,4.0692,1.5378,15.5107,3.219,57.5021,6.6652,0.2653,0.0301,7.7609,20.00974158,166.56768,146.1590563,0.911463415,0.539,1693.611555,4.868923579,5.409853269,1695.648784,Region17,3.0168,0.8823,0.011933415,0.00538922,Igneous volcanic,1,WAJHN,200,422,WAJHN,12,16.50885657,23744574,WAJHN,2.536,41400,39706.83741,5637600,0.321575721,0.126804306,1.042641588,0,Confined,10.399,141.968838,81.22574478,4.85329268,1990,WAJHN0012,2014,200,135,55,40.74,250.68,WAJHN0012,69,14226500,13074.33747,13.07433747,WAJHN,12,8/17/2014 9:15,Regular,11.133,240,240,Tributary,2014,N,8/17/2014,8/17/2014
1903,2006WAJHN1017,WAJHN,17,8/28/2006 0:00,Regular,10.73332977,240,240,WAJHN0017,2006,N,17,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,105,21,8,19,31,71,20,7.62,18.1,29.52,67.62,1,100,446.4,423,911,2251,1340,1484.103745,309.069236,1427,423,WAJHN,17,14.36146774,0.337614715,62.35028839,62.01267368,27.36517575,10.42008986,28.38603783,66.82314482,9.596784386,23745394,WAJHN,Region17,17.1504,74.0923347,2.505577771,1419.0192,587.2368,0.1579,0,70.0537,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0035,0.0263,9.038061293,0.145967656,1821.076977,4.594481922,114.9144,0.0415,0.2776,2.8625,2.1518,15.6376,3.3737,60.9678,5.1781,0.2279,0.1467,6.1384,19.86939494,165.6333381,146.5536498,0.884135181,0.2074,1790.159817,4.362596283,4.832025872,1768.14809,Region17,2.7162,0.3307,0.08384258,0.0644382,Igneous volcanic,4,WAJHN,240,423,WAJHN,17,14.36146774,23745394,WAJHN,2.143,0,30955.41137,2936700,0,0,0,0,Confined,8.365,157.080134,83.55568832,5.230197897,673,WAJHN0017,2006,240,100,16.67,16.67,207.98,WAJHN0017,69,14226500,13782.59924,13.78259924,WAJHN,17,8/28/2006 0:00,Regular,10.73332977,240,240,TRIBUTARY,2006,N,8/28/2006,8/28/2006
1904,2014WAJHN1017,WAJHN,17,8/18/2014 21:59,Regular,11.733,240,240,WAJHN0017,2014,N,17,WAJHN,Western Cascades,Western Cascades,Johnson Creek,Lewis,WA,Lower Columbia,Pacific Northwest Region,Lower Columbia,Upper Cowlitz,300,54,42,190,12,256,18,14,63.33,4,85.33,1,20,36.88,423,911,2251,1340,1484.103745,309.069236,1427,423,WAJHN,17,14.36146774,0.337614715,62.35028839,62.01267368,27.36517575,10.42008986,28.38603783,66.82314482,9.596784386,23745394,WAJHN,Region17,17.1504,74.0923347,2.505577771,1419.0192,587.2368,0.1579,0,70.0537,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1613,0.0035,0.0263,9.038061293,0.145967656,1821.076977,4.594481922,114.9144,0.0415,0.2776,2.8625,2.1518,15.6376,3.3737,60.9678,5.1781,0.2279,0.1467,6.1384,19.86939494,165.6333381,146.5536498,0.884135181,0.2074,1790.159817,4.362596283,4.832025872,1768.14809,Region17,2.7162,0.3307,0.08384258,0.0644382,Igneous volcanic,1,WAJHN,240,423,WAJHN,17,14.36146774,23745394,WAJHN,2.143,0,30955.41137,2936700,0,0,0,0,Confined,11.11,155.3517519,82.86477492,5.293842032,1991,WAJHN0017,2014,240,108.33,45.83,42.31,150.03,WAJHN0017,69,14226500,13782.59924,13.78259924,WAJHN,17,8/18/2014 21:59,Regular,11.733,240,240,Tributary,2014,N,8/18/2014,8/18/2014
1905,2015WALBK1008,WALBK,8,9/12/2015 8:34,Regular,0,0,0,WALBK0008,2015,N,8,WALBK,Western Cascades,North Cascades,Lake Shannon-Baker River,Skagit/Whatcom,WA,Puget Sound,Pacific Northwest Region,Puget Sound,Upper Skagit,300,14,69,105,100,219,4.67,23,35,33.33,73,22,62,121.6,139,557,1674,1117,1071.943273,236.0798506,1059,139,WALBK,8,19.99385161,0,62.29603577,62.29603577,21.04708676,12.02150308,21.76062393,46.54903521,9.306945026,24256863,WALBK,Region17,30.2346,45.95551587,8.988887897,889.1335,628.4378,0.2308,0,61.0335,0,0,0,55.52,0,0,25.71,0,0,10.7,7.91,0,0,0,0,0.16,0,0,1808.8663,0.005,0.0178,11.28135884,2.705536378,3572.219565,6.99589172,124.8993,0.0772,21.2039,2.7553,1.8115,12.0815,1.9494,59.5207,5.0214,0.1842,0.0602,7.5922,8.310430136,142.4186754,138.6431083,1.864894326,0.7943,3109.780817,6.104428062,6.858885437,3610.354697,Region17,4.5846,0.7839,0.038655345,0.03850877,Igneous volcanic,2,WALBK,360,139,WALBK,8,19.99385161,24256863,WALBK,7.761,288000,151979.9442,10284300,1.838995792,0.236953459,1.894986878,1,Confined,9.664,239.7527843,78.88366274,5.369122975,2142,WALBK0008,2015,360,86.11,55.56,64.52,120.45,WALBK0008,54,12193400,14940.58497,14.94058497,WALBK,8,9/12/2015 8:34,Regular,0,0,0,,2015,N,9/12/2015,9/12/2015
1906,2007WALBK1008,WALBK,8,9/6/2007 0:00,Regular,16.39999962,360,360,WALBK0008,2007,N,8,WALBK,Western Cascades,North Cascades,Lake Shannon-Baker River,Skagit/Whatcom,WA,Puget Sound,Pacific Northwest Region,Puget Sound,Upper Skagit,104,15,25,24,24,63,14.42,24.04,23.08,23.08,60.58,1,74,406.24,139,557,1674,1117,1071.943273,236.0798506,1059,139,WALBK,8,19.99385161,0,62.29603577,62.29603577,21.04708676,12.02150308,21.76062393,46.54903521,9.306945026,24256863,WALBK,Region17,30.2346,45.95551587,8.988887897,889.1335,628.4378,0.2308,0,61.0335,0,0,0,55.52,0,0,25.71,0,0,10.7,7.91,0,0,0,0,0.16,0,0,1808.8663,0.005,0.0178,11.28135884,2.705536378,3572.219565,6.99589172,124.8993,0.0772,21.2039,2.7553,1.8115,12.0815,1.9494,59.5207,5.0214,0.1842,0.0602,7.5922,8.310430136,142.4186754,138.6431083,1.864894326,0.7943,3109.780817,6.104428062,6.858885437,3610.354697,Region17,4.5846,0.7839,0.038655345,0.03850877,Igneous volcanic,1,WALBK,360,139,WALBK,8,19.99385161,24256863,WALBK,7.761,288000,151979.9442,10284300,1.838995792,0.236953459,1.894986878,1,Confined,17.42,235.2722942,77.75459218,5.299487745,795,WALBK0008,2007,360,133.33,52.78,39.58,285.13,WALBK0008,54,12193400,14940.58497,14.94058497,WALBK,8,9/6/2007 0:00,Regular,16.39999962,360,360,TRIBUTARY,2007,N,9/6/2007,9/6/2007
1907,2007WALBK1043,WALBK,43,9/11/2007 0:00,Regular,42.73332977,480,480,WALBK0043,2007,N,43,WALBK,Western Cascades,North Cascades,Lake Shannon-Baker River,Skagit/Whatcom,WA,Puget Sound,Pacific Northwest Region,Puget Sound,Upper Skagit,105,38,0,47,17,102,36.19,0,44.76,16.19,97.14,1,13,74.72,133,362,1674,1312,980.8384879,288.1140423,1001,133,WALBK,43,25.82600134,0,62.29603577,62.29603577,20.73178316,11.59632391,21.11985016,43.84186237,11.32259996,24256863,WALBK,Region17,30.2346,45.95551587,8.988887897,889.1335,628.4378,0.2308,0,61.0335,0,0,0,55.52,0,0,25.71,0,0,10.7,7.91,0,0,0,0,0.16,0,0,1808.8663,0.005,0.0178,11.28135884,2.705536378,3572.219565,6.99589172,124.8993,0.0772,21.2039,2.7553,1.8115,12.0815,1.9494,59.5207,5.0214,0.1842,0.0602,7.5922,8.310430136,142.4186754,138.6431083,1.864894326,0.7943,3109.780817,6.104428062,6.858885437,3610.354697,Region17,4.5846,0.7839,0.017082136,0.01606922,Igneous volcanic,4,WALBK,480,133,WALBK,43,25.82600134,24256863,WALBK,7.761,288000,151979.9442,10284300,1.838995792,0.236953459,1.894986878,1,Confined,36.931,222.2267024,80.29659205,5.437556758,801,WALBK0043,2007,480,420.83,245.83,58.42,687.13,WALBK0043,54,12193400,12717.61895,12.71761895,WALBK,43,9/11/2007 0:00,Regular,42.73332977,480,480,TRIBUTARY,2007,N,9/11/2007,9/11/2007
1908,2009WAMCR1019,WAMCR,19,8/21/2009 12:00,Regular,6.4000001,160,160,WAMCR0019,2009,N,19,WAMCR,Western Cascades,North Cascades,Upper Cascade River,Skagit,WA,Puget Sound,Pacific Northwest Region,Puget Sound,Upper Skagit,105,12,64,17,7,36,11.43,60.95,16.19,6.67,34.29,0.031,18,149.2,120,462,1971,1509,1218.777778,461.9889103,1099,120,WAMCR,19,1.180381016,2.385944128,47.80089569,45.41495156,27.99197028,8.149530301,27.65557957,62.83371456,0.741677238,24257367,WAMCR,Region17,1.3032,43.81644337,9.682513812,1152.8607,593.8218,0.2015,0,63,0,0,0,0,0,0,0,0,0,17.4,82.6,0,0,0,0,0,0,0,1813,0.046,0.7099,10.21467422,0.845585259,2340.458142,5.532408274,117.3687,0.1152,45.9819,1.9914,2.5409,13.5924,2.4844,57.8804,3.3069,0.143,0.0302,9.2796,5.979475138,150.8258287,133.2355387,2.130041436,0.7194,1912.142066,5.731430357,6.216666301,2188.322003,Region17,0.5733,0.6959,0.46088917,0.45657799,Igneous Intrusive,1,WAMCR,160,120,WAMCR,19,1.180381016,24257367,WAMCR,2.672,900,17240.03187,1303200,0.037805547,0.014148783,0.05220408,0,Confined,5.855,134.1306494,86.0990202,4.932285733,1086,WAMCR0019,2009,160,62.5,37.5,60,135.72,WAMCR0019,27,12181200,12834.22036,12.83422036,WAMCR,19,8/21/2009 12:00,Regular,6.4000001,160,160,MAINSTEM,2009,N,8/21/2009,8/21/2009
1909,2015WALBK1015,WALBK,15,9/15/2015 8:33,Regular,0,0,0,WALBK0015,2015,N,15,WALBK,Western Cascades,North Cascades,Lake Shannon-Baker River,Skagit/Whatcom,WA,Puget Sound,Pacific Northwest Region,Puget Sound,Upper Skagit,300,80,0,139,79,298,26.67,0,46.33,26.33,99.33,1,33,91.16,146,843,2998,2155,1541.337216,456.0089959,1449,146,WALBK,15,15.39314166,0,48.56172562,48.56172562,18.04793453,8.010268268,17.6764946,22.41607808,3.450538653,24256035,WALBK,Region17,26.244,44.31485719,9.389782355,1156.9062,654.0758,0.2153,0,60.914,0,0,0,15.59,0,0,75.8,0,0,8.61,0,0,0,0,0,0,0,0,1810.1467,0.0069,0.0172,9.636561072,1.392494185,4008.855906,5.516621566,138.1188,0.0707,24.6246,3.816,1.5732,14.0602,2.688,55.0985,6.2238,0.2407,0.037,9.6374,7.528458634,147.8386612,132.0070968,1.81310127,1.0372,3579.298862,4.738625876,5.453873133,4207.065043,Region17,4.122,1.3328,0.064451418,0.03946479,Igneous volcanic,1,WALBK,320,146,WALBK,15,15.39314166,24256035,WALBK,12.131,924300,25.41739,16007400,4.661708343,0.384280632,36364.86951,1,Mod Confined,12.745,283.8482914,82.00473146,6.012116788,2143,WALBK0015,2015,320,353.12,228.12,64.6,588.08,WALBK0015,11,12207750,15101.83873,15.10183873,WALBK,15,9/15/2015 8:33,Regular,0,0,0,,2015,N,9/15/2015,9/15/2015
1910,2007WALBK1015,WALBK,15,9/7/2007 0:00,Regular,14.60000038,320,320,WALBK0015,2007,N,15,WALBK,Western Cascades,North Cascades,Lake Shannon-Baker River,Skagit/Whatcom,WA,Puget Sound,Pacific Northwest Region,Puget Sound,Upper Skagit,102,31,3,30,24,85,30.39,2.94,29.41,23.53,83.33,1,37,202.4,146,843,2998,2155,1541.337216,456.0089959,1449,146,WALBK,15,15.39314166,0,48.56172562,48.56172562,18.04793453,8.010268268,17.6764946,22.41607808,3.450538653,24256035,WALBK,Region17,26.244,44.31485719,9.389782355,1156.9062,654.0758,0.2153,0,60.914,0,0,0,15.59,0,0,75.8,0,0,8.61,0,0,0,0,0,0,0,0,1810.1467,0.0069,0.0172,9.636561072,1.392494185,4008.855906,5.516621566,138.1188,0.0707,24.6246,3.816,1.5732,14.0602,2.688,55.0985,6.2238,0.2407,0.037,9.6374,7.528458634,147.8386612,132.0070968,1.81310127,1.0372,3579.298862,4.738625876,5.453873133,4207.065043,Region17,4.122,1.3328,0.064451418,0.03946479,Igneous volcanic,1,WALBK,320,146,WALBK,15,15.39314166,24256035,WALBK,12.131,924300,25.41739,16007400,4.661708343,0.384280632,36364.86951,1,Mod Confined,19.448,279.0646857,80.43950498,5.984813023,796,WALBK0015,2007,320,393.75,190.62,48.41,973.36,WALBK0015,11,12207750,15101.83873,15.10183873,WALBK,15,9/7/2007 0:00,Regular,14.60000038,320,320,TRIBUTARY,2007,N,9/7/2007,9/7/2007
